,Unnamed: 0,id,license
39821,39821,PhbGmB6UHr4,Creative Commons Attribution license (reuse allowed)
39844,39844,PhfhQD8FxtY,Creative Commons Attribution license (reuse allowed)
40064,40064,PiDmSaxqX1U,Creative Commons Attribution license (reuse allowed)
40072,40072,PiF2Nof6oAE,Creative Commons Attribution license (reuse allowed)
40133,40133,PiOLdw2CGZM,Creative Commons Attribution license (reuse allowed)
40142,40142,PiPVT_0iVk0,Creative Commons Attribution license (reuse allowed)
40224,40224,PicbqGLxpbM,Creative Commons Attribution license (reuse allowed)
40412,40412,Pj6erk_lgCw,Creative Commons Attribution license (reuse allowed)
40742,40742,PjxxIkv3Q-s,Creative Commons Attribution license (reuse allowed)
40755,40755,Pk-FvxwiAeA,Creative Commons Attribution license (reuse allowed)
40758,40758,Pk-UWP-1_lg,Creative Commons Attribution license (reuse allowed)
41068,41068,Pkl67Rbm9AU,Creative Commons Attribution license (reuse allowed)
41247,41247,PlEIdh_Vcrc,Creative Commons Attribution license (reuse allowed)
41290,41290,PlLhhXCEKaw,Creative Commons Attribution license (reuse allowed)
41416,41416,Plc4qIUFErQ,Creative Commons Attribution license (reuse allowed)
41467,41467,Plkv7HXr9kw,Creative Commons Attribution license (reuse allowed)
41573,41573,Plz3nUY5Npg,Creative Commons Attribution license (reuse allowed)
41722,41722,PmMrwCZRNng,Creative Commons Attribution license (reuse allowed)
41788,41788,PmY6SEuDfPc,Creative Commons Attribution license (reuse allowed)
41805,41805,PmZiBaJh50U,Creative Commons Attribution license (reuse allowed)
41858,41858,PmfhHHkow4o,Creative Commons Attribution license (reuse allowed)
42046,42046,Pn6TowKvT3s,Creative Commons Attribution license (reuse allowed)
42103,42103,PnHS-6oi2BI,Creative Commons Attribution license (reuse allowed)
42154,42154,PnQ0kSALHG8,Creative Commons Attribution license (reuse allowed)
42346,42346,PnvwRcUJ9T0,Creative Commons Attribution license (reuse allowed)
42369,42369,Pny47f6BKSo,Creative Commons Attribution license (reuse allowed)
42589,42589,PoTY2E_4yW4,Creative Commons Attribution license (reuse allowed)
42686,42686,PohiJRzSVYs,Creative Commons Attribution license (reuse allowed)
42935,42935,PpKezkKNtwI,Creative Commons Attribution license (reuse allowed)
42978,42978,PpQ6-GBEhCQ,Creative Commons Attribution license (reuse allowed)
43044,43044,PpZRtPJ4d9g,Creative Commons Attribution license (reuse allowed)
43049,43049,Pp_ApDk8KL4,Creative Commons Attribution license (reuse allowed)
43057,43057,PpaiPziLMiU,Creative Commons Attribution license (reuse allowed)
43104,43104,PpiE157tpUQ,Creative Commons Attribution license (reuse allowed)
43148,43148,PpqB4gVVwCo,Creative Commons Attribution license (reuse allowed)
43250,43250,Pq52NdtxT_E,Creative Commons Attribution license (reuse allowed)
43532,43532,PqiqpQgR8_k,Creative Commons Attribution license (reuse allowed)
43536,43536,PqjAkG6uB2w,Creative Commons Attribution license (reuse allowed)
43561,43561,Pqon_R1Q-N8,Creative Commons Attribution license (reuse allowed)
43641,43641,Pr01t-zv2T8,Creative Commons Attribution license (reuse allowed)
44171,44171,PsMgMsbci-Q,Creative Commons Attribution license (reuse allowed)
44188,44188,PsRIL1xHrJc,Creative Commons Attribution license (reuse allowed)
44289,44289,PsfwOog53eA,Creative Commons Attribution license (reuse allowed)
44494,44494,PtBcOk04298,Creative Commons Attribution license (reuse allowed)
44527,44527,PtEzXDrONas,Creative Commons Attribution license (reuse allowed)
44661,44661,PtYM5wv5EQY,Creative Commons Attribution license (reuse allowed)
44778,44778,PtoZK9Ran-c,Creative Commons Attribution license (reuse allowed)
44840,44840,PtxW0IYudmM,Creative Commons Attribution license (reuse allowed)
44978,44978,PuH5CzQeV4o,Creative Commons Attribution license (reuse allowed)
45399,45399,PvJMjwkVNsI,Creative Commons Attribution license (reuse allowed)
45814,45814,PwNgsQOGwaE,Creative Commons Attribution license (reuse allowed)
45889,45889,PwZrQpSc4-M,Creative Commons Attribution license (reuse allowed)
45896,45896,PwaMgSHhYGA,Creative Commons Attribution license (reuse allowed)
45999,45999,PwowXtmBXyA,Creative Commons Attribution license (reuse allowed)
46458,46458,Py5s1uL46L0,Creative Commons Attribution license (reuse allowed)
46467,46467,Py6jS92bNGU,Creative Commons Attribution license (reuse allowed)
46517,46517,PyF4AJYn4tQ,Creative Commons Attribution license (reuse allowed)
46685,46685,Pya76gxlwLg,Creative Commons Attribution license (reuse allowed)
46799,46799,Pyt9U3WUDNc,Creative Commons Attribution license (reuse allowed)
46904,46904,Pz94dkm9Vgo,Creative Commons Attribution license (reuse allowed)
47090,47090,PzabHV_8smU,Creative Commons Attribution license (reuse allowed)
47261,47261,Q--ls1EaSpc,Creative Commons Attribution license (reuse allowed)
47307,47307,Q-6BFsWbCYw,Creative Commons Attribution license (reuse allowed)
47349,47349,Q-E0oLap2IE,Creative Commons Attribution license (reuse allowed)
47435,47435,Q-RMoyaPjzE,Creative Commons Attribution license (reuse allowed)
47561,47561,Q-lo5njOJYo,Creative Commons Attribution license (reuse allowed)
47604,47604,Q-skUSKlapU,Creative Commons Attribution license (reuse allowed)
47955,47955,Q0j3Ht9he90,Creative Commons Attribution license (reuse allowed)
48131,48131,Q1AtTruSOUo,Creative Commons Attribution license (reuse allowed)
48344,48344,Q1i4DF_7cwU,Creative Commons Attribution license (reuse allowed)
48712,48712,Q2ZkCNIOeX4,Creative Commons Attribution license (reuse allowed)
48870,48870,Q303KFlxke4,Creative Commons Attribution license (reuse allowed)
48894,48894,Q32qJLyL0Do,Creative Commons Attribution license (reuse allowed)
48946,48946,Q3BVPpP5YF4,Creative Commons Attribution license (reuse allowed)
49450,49450,Q4O6RJjkwDA,Creative Commons Attribution license (reuse allowed)
49681,49681,Q4tjeZnufnE,Creative Commons Attribution license (reuse allowed)
50064,50064,Q5tt1MdfhBQ,Creative Commons Attribution license (reuse allowed)
50194,50194,Q6DKKTDCi1U,Creative Commons Attribution license (reuse allowed)
50489,50489,Q6v5K7bb0t8,Creative Commons Attribution license (reuse allowed)
50597,50597,Q7CJT-qtOzs,Creative Commons Attribution license (reuse allowed)
50764,50764,Q7fe6ZDDZfE,Creative Commons Attribution license (reuse allowed)
50887,50887,Q8-mejFjuFg,Creative Commons Attribution license (reuse allowed)
50993,50993,Q8FVRJtPKsw,Creative Commons Attribution license (reuse allowed)
51079,51079,Q8Sx3c_7b1I,Creative Commons Attribution license (reuse allowed)
51087,51087,Q8Tt-o0HqnM,Creative Commons Attribution license (reuse allowed)
51139,51139,Q8_3mT2-ZIs,Creative Commons Attribution license (reuse allowed)
51558,51558,Q9cnltoN3Rg,Creative Commons Attribution license (reuse allowed)
51626,51626,Q9ojwhnJTns,Creative Commons Attribution license (reuse allowed)
51868,51868,QATHLGi1TYc,Creative Commons Attribution license (reuse allowed)
51881,51881,QAV92mnMvv0,Creative Commons Attribution license (reuse allowed)
51925,51925,QAfA9pCFAyg,Creative Commons Attribution license (reuse allowed)
51983,51983,QAmx4gqg13g,Creative Commons Attribution license (reuse allowed)
52035,52035,QAwDWUCagw0,Creative Commons Attribution license (reuse allowed)
52247,52247,QBWhI9YLok4,Creative Commons Attribution license (reuse allowed)
52260,52260,QBYTSkZwG2g,Creative Commons Attribution license (reuse allowed)
52286,52286,QBaqPpDvzX4,Creative Commons Attribution license (reuse allowed)
52316,52316,QBfIi4Uk9JY,Creative Commons Attribution license (reuse allowed)
52867,52867,QD0A6YRZ0fk,Creative Commons Attribution license (reuse allowed)
53330,53330,QEAu5M2iVY4,Creative Commons Attribution license (reuse allowed)
53640,53640,QEtmLdv7Nrg,Creative Commons Attribution license (reuse allowed)
53673,53673,QEzClZ6BkgQ,Creative Commons Attribution license (reuse allowed)
54323,54323,QGWbjGqmoWo,Creative Commons Attribution license (reuse allowed)
54405,54405,QGiH4KWsoB4,Creative Commons Attribution license (reuse allowed)
54585,54585,QHB4rVwSh8Y,Creative Commons Attribution license (reuse allowed)
54661,54661,QHMx-OMk1-I,Creative Commons Attribution license (reuse allowed)
54689,54689,QHRHJ9yhRts,Creative Commons Attribution license (reuse allowed)
55046,55046,QIKRkbqQdIg,Creative Commons Attribution license (reuse allowed)
55083,55083,QIPfTbZ-AFM,Creative Commons Attribution license (reuse allowed)
55177,55177,QIc2z_10Iuw,Creative Commons Attribution license (reuse allowed)
55849,55849,QKB7QandaeQ,Creative Commons Attribution license (reuse allowed)
56104,56104,QKnqM1-2iNU,Creative Commons Attribution license (reuse allowed)
56343,56343,QLNzx5CDxZM,Creative Commons Attribution license (reuse allowed)
56470,56470,QLi_5LCwJ20,Creative Commons Attribution license (reuse allowed)
56622,56622,QM6bs6Zh9ew,Creative Commons Attribution license (reuse allowed)
56642,56642,QMA9m7Nzvk0,Creative Commons Attribution license (reuse allowed)
56759,56759,QMSr0hjSy-c,Creative Commons Attribution license (reuse allowed)
57072,57072,QNCggazh6rE,Creative Commons Attribution license (reuse allowed)
57198,57198,QNY0SboJMz8,Creative Commons Attribution license (reuse allowed)
57230,57230,QNc6I2DXAJw,Creative Commons Attribution license (reuse allowed)
57238,57238,QNd_OsUE7VQ,Creative Commons Attribution license (reuse allowed)
57604,57604,QOcLDtDceV0,Creative Commons Attribution license (reuse allowed)
57698,57698,QOpzvJJyEJA,Creative Commons Attribution license (reuse allowed)
57757,57757,QP-U4DfFCwo,Creative Commons Attribution license (reuse allowed)
57922,57922,QPQ5B6kYkWc,Creative Commons Attribution license (reuse allowed)
58020,58020,QPdELTMh5Rc,Creative Commons Attribution license (reuse allowed)
58037,58037,QPfpm-0ZFiE,Creative Commons Attribution license (reuse allowed)
58150,58150,QPzXKSKuRhI,Creative Commons Attribution license (reuse allowed)
58429,58429,QQi251jQ7v0,Creative Commons Attribution license (reuse allowed)
58488,58488,QQr0rhb6OVg,Creative Commons Attribution license (reuse allowed)
58495,58495,QQsVPBrXWRc,Creative Commons Attribution license (reuse allowed)
58615,58615,QR9SMFKreNU,Creative Commons Attribution license (reuse allowed)
58675,58675,QRIiMD5xogs,Creative Commons Attribution license (reuse allowed)
58780,58780,QRXjPesF4bk,Creative Commons Attribution license (reuse allowed)
58814,58814,QRbGuo5x6Nw,Creative Commons Attribution license (reuse allowed)
58933,58933,QRtmXmm9RzU,Creative Commons Attribution license (reuse allowed)
59056,59056,QSAztZ5uDz0,Creative Commons Attribution license (reuse allowed)
59225,59225,QS_SkR9TSY0,Creative Commons Attribution license (reuse allowed)
59386,59386,QSzB1L4VPSg,Creative Commons Attribution license (reuse allowed)
59483,59483,QTESQTLM-qg,Creative Commons Attribution license (reuse allowed)
59611,59611,QT_kXjxYblQ,Creative Commons Attribution license (reuse allowed)
59867,59867,QUDBFi8aXfw,Creative Commons Attribution license (reuse allowed)
60235,60235,QVDVmbdhePs,Creative Commons Attribution license (reuse allowed)
60454,60454,QVmCdkAZsIw,Creative Commons Attribution license (reuse allowed)
60457,60457,QVmmzF3eZ6U,Creative Commons Attribution license (reuse allowed)
60471,60471,QVouc9CpXiw,Creative Commons Attribution license (reuse allowed)
60539,60539,QVyx6CzDQk8,Creative Commons Attribution license (reuse allowed)
61183,61183,QXUtZ58NWUU,Creative Commons Attribution license (reuse allowed)
61185,61185,QXV5AFmqpZQ,Creative Commons Attribution license (reuse allowed)
61267,61267,QXgK0M8llGc,Creative Commons Attribution license (reuse allowed)
61357,61357,QXxly7xmc5A,Creative Commons Attribution license (reuse allowed)
61536,61536,QYOrFwhYaTw,Creative Commons Attribution license (reuse allowed)
61557,61557,QYSpHq0JIr4,Creative Commons Attribution license (reuse allowed)
61786,61786,QYzBcmnHnqI,Creative Commons Attribution license (reuse allowed)
62151,62151,QZvayzlHB00,Creative Commons Attribution license (reuse allowed)
62183,62183,Q_-FjojnpoY,Creative Commons Attribution license (reuse allowed)
62298,62298,Q_II0k1qwOE,Creative Commons Attribution license (reuse allowed)
62420,62420,Q__i3yCDNe0,Creative Commons Attribution license (reuse allowed)
62941,62941,Qamp8RHiPUA,Creative Commons Attribution license (reuse allowed)
63102,63102,QbAbEUoT8fs,Creative Commons Attribution license (reuse allowed)
63225,63225,QbWatie2CsQ,Creative Commons Attribution license (reuse allowed)
63291,63291,QbepwRdDHAU,Creative Commons Attribution license (reuse allowed)
63354,63354,QbmzY2tkRSA,Creative Commons Attribution license (reuse allowed)
63649,63649,QcWeM_emuIU,Creative Commons Attribution license (reuse allowed)
63686,63686,QccrEefFSC0,Creative Commons Attribution license (reuse allowed)
63940,63940,QdKBypO8-wI,Creative Commons Attribution license (reuse allowed)
64142,64142,QdrWtLD4V90,Creative Commons Attribution license (reuse allowed)
64187,64187,QdyknuP3C3g,Creative Commons Attribution license (reuse allowed)
64219,64219,Qe1KRdy4KJY,Creative Commons Attribution license (reuse allowed)
64313,64313,QeG97n5dCws,Creative Commons Attribution license (reuse allowed)
64530,64530,QeqIGBAOU3g,Creative Commons Attribution license (reuse allowed)
64734,64734,QfOHOUZP25w,Creative Commons Attribution license (reuse allowed)
64767,64767,QfSTaybPeVM,Creative Commons Attribution license (reuse allowed)
64878,64878,QfnC5TucOEo,Creative Commons Attribution license (reuse allowed)
65061,65061,QgFDizcJn_w,Creative Commons Attribution license (reuse allowed)
65125,65125,QgP69L7ZGmI,Creative Commons Attribution license (reuse allowed)
65858,65858,QiK8mCKfAOY,Creative Commons Attribution license (reuse allowed)
66051,66051,QilIkGIbP9o,Creative Commons Attribution license (reuse allowed)
66167,66167,Qj2Sc3MXxI0,Creative Commons Attribution license (reuse allowed)
66601,66601,Qk9VLViIqz0,Creative Commons Attribution license (reuse allowed)
66823,66823,QkkHvBfX72c,Creative Commons Attribution license (reuse allowed)
66930,66930,Ql0aGdYunNc,Creative Commons Attribution license (reuse allowed)
66955,66955,Ql4RNylgS6Q,Creative Commons Attribution license (reuse allowed)
67171,67171,Qlega1lt1ew,Creative Commons Attribution license (reuse allowed)
67204,67204,QlkPAk1br-M,Creative Commons Attribution license (reuse allowed)
67238,67238,QlqKWzChR4I,Creative Commons Attribution license (reuse allowed)
67256,67256,QltHnyC5u4g,Creative Commons Attribution license (reuse allowed)
67340,67340,Qm6zAbI9HCg,Creative Commons Attribution license (reuse allowed)
67342,67342,Qm7EBrqugYs,Creative Commons Attribution license (reuse allowed)
67352,67352,Qm9ELCBlFpw,Creative Commons Attribution license (reuse allowed)
67361,67361,QmAb3t_HWYs,Creative Commons Attribution license (reuse allowed)
67578,67578,Qmgdbz661cI,Creative Commons Attribution license (reuse allowed)
67606,67606,Qml70QhsEbE,Creative Commons Attribution license (reuse allowed)
67672,67672,QmvKTVi_qZ0,Creative Commons Attribution license (reuse allowed)
67816,67816,QnKri_0pN70,Creative Commons Attribution license (reuse allowed)
68101,68101,Qo3DjVrezew,Creative Commons Attribution license (reuse allowed)
68390,68390,QonlkTDVBns,Creative Commons Attribution license (reuse allowed)
68624,68624,QpQc_ZtSWh4,Creative Commons Attribution license (reuse allowed)
69019,69019,QqTRdfX0cwo,Creative Commons Attribution license (reuse allowed)
69355,69355,QrLM26cON4s,Creative Commons Attribution license (reuse allowed)
69615,69615,Qrz4ZE0Hsng,Creative Commons Attribution license (reuse allowed)
69795,69795,QsSD-vXI2jw,Creative Commons Attribution license (reuse allowed)
69845,69845,QsZzMvSGs90,Creative Commons Attribution license (reuse allowed)
69936,69936,QsnL8IKmf80,Creative Commons Attribution license (reuse allowed)
70137,70137,QtJQUAWq0Co,Creative Commons Attribution license (reuse allowed)
70246,70246,QtaF_Y_Xc50,Creative Commons Attribution license (reuse allowed)
70615,70615,QuUjaPSWuSw,Creative Commons Attribution license (reuse allowed)
70693,70693,QudTxo3gaq8,Creative Commons Attribution license (reuse allowed)
70833,70833,Qv-w3P6Olgs,Creative Commons Attribution license (reuse allowed)
71175,71175,QvpQgIvT9ik,Creative Commons Attribution license (reuse allowed)
71252,71252,Qw1q1y-Q9fE,Creative Commons Attribution license (reuse allowed)
71308,71308,QwAEi3cW5zE,Creative Commons Attribution license (reuse allowed)
71403,71403,QwN0wQp5Eso,Creative Commons Attribution license (reuse allowed)
